0.000000,-0.000000,0.730887
0.607739,-0.605686,0.885017
0.942505,-1.184358,0.944410
1.039557,-1.490650,1.047629
1.081603,-1.586486,0.932639
0.942264,-1.498624,0.466518
-0.955123,-1.285616,-1.312961
-1.589543,-1.171263,-1.781461
-1.831726,-1.039365,-2.004413
-1.971601,-0.281377,-2.157416
-2.115873,0.846374,-2.261791
-2.250728,1.096987,-2.314240
-2.351877,0.773130,-2.339152
-2.445371,-0.992357,-2.371096
-2.532891,-1.299995,-2.420520
-2.602734,-1.304238,-2.464430
-2.665700,-1.310679,-2.501278
-2.728221,-1.366330,-2.529391
-2.787039,-1.490310,-2.537161
-2.845479,-1.670566,-2.537295
-2.901236,-1.763952,-2.552503
-2.949772,-1.847366,-2.579641
-2.997047,-1.949297,-2.605403
-3.041238,-2.037961,-2.629439
-3.082250,-2.126112,-2.664712
-3.123995,-2.210003,-2.711435
-3.164678,-2.279432,-2.753743
-3.204897,-2.337583,-2.786338
-3.244109,-2.392421,-2.821491
-3.281513,-2.443519,-2.861882
-3.316877,-2.489380,-2.902579
-3.350991,-2.529768,-2.942725
-3.384273,-2.570205,-2.982802
-3.415843,-2.619939,-3.021548
-3.446556,-2.673550,-3.055009
-3.476922,-2.722139,-3.085469
-3.506485,-2.766979,-3.113202
-3.535573,-2.810910,-3.136767
-3.563700,-2.853202,-3.157743
-3.591141,-2.893657,-3.176020
-3.617966,-2.934352,-3.188406
-3.643053,-2.972493,-3.199203
-3.667049,-3.006373,-3.211594
-3.690351,-3.035361,-3.221844
-3.712758,-3.061675,-3.230589
-3.733501,-3.087712,-3.238150
-3.752464,-3.115504,-3.241382
-3.770678,-3.144345,-3.239549
-3.788539,-3.173652,-3.236581
-3.806157,-3.205941,-3.232698
-3.823564,-3.237224,-3.228984
-3.840548,-3.265980,-3.230478
-3.856987,-3.293712,-3.239757
-3.872833,-3.319701,-3.254256
-3.888584,-3.344525,-3.269685
-3.904697,-3.369004,-3.283341
-3.920813,-3.393370,-3.293366
-3.936719,-3.418048,-3.299166
-3.952045,-3.442090,-3.303185
-3.966743,-3.464744,-3.307524
-3.980922,-3.486832,-3.311365
-3.994742,-3.508958,-3.314722
-4.008630,-3.531249,-3.318204
-4.022624,-3.553045,-3.321607
-4.036416,-3.573646,-3.324927
-4.049826,-3.593748,-3.328167
-4.063053,-3.613730,-3.332101
-4.076104,-3.632941,-3.338522
-4.088676,-3.651023,-3.347409
-4.100850,-3.668838,-3.358153
-4.112727,-3.686772,-3.367508
-4.124387,-3.703880,-3.374330
-4.135730,-3.720191,-3.383049
-4.146743,-3.735690,-3.393881
-4.157445,-3.750737,-3.404626
-4.167611,-3.765787,-3.416159
-4.177548,-3.780203,-3.428259
-4.187267,-3.794062,-3.440720
-4.196776,-3.807856,-3.451965
-4.206458,-3.821608,-3.460495
-4.216034,-3.834822,-3.468446
-4.225333,-3.846975,-3.477507
-4.234476,-3.858199,-3.488684
-4.243469,-3.868951,-3.501748
-4.252434,-3.879530,-3.514497
-4.261368,-3.890132,-3.525714
-4.270102,-3.900643,-3.536231
-4.278810,-3.911089,-3.546564
-4.287627,-3.922017,-3.555565
-4.296408,-3.932924,-3.563989
-4.305027,-3.943214,-3.572256
-4.313452,-3.953271,-3.578949
-4.321867,-3.963106,-3.583976
-4.330202,-3.972683,-3.588092
-4.338564,-3.982167,-3.591056
