-0.03007270,-0.02892344,0.06055164,50
0.01541945,-0.01695182,-0.02321434,50
0.02499674,-0.01216317,-0.01606083,50
0.02739108,-0.02652911,0.02941227,50
0.02978539,0.02375169,0.00306702,50
0.02020811,-0.02892344,0.02218819,50
-0.03246702,0.04290627,0.01495647,50
0.01541945,-0.01934614,-0.01613140,50
0.01541945,-0.01934614,0.03418732,50
-0.01810108,-0.02652911,0.04141045,50
0.00823648,0.01417439,0.02464294,50
0.03936268,-0.00258588,-0.02325153,50
0.02020811,-0.00737452,-0.04001427,50
0.00344783,-0.02652911,-0.01364040,50
-0.00373514,-0.00498020,-0.06149673,50
0.01302513,-0.00498020,0.00550842,50
0.01781377,0.00938575,-0.01361275,50
0.01541945,0.00938575,-0.02554512,50
-0.00612946,0.00220278,-0.03758430,50
-0.01810108,-0.05765532,-0.02084064,50
0.02020811,-0.02892344,0.03663063,50
-0.01331243,0.03093466,-0.01601696,50
-0.01570676,0.01417439,0.07976055,50
0.02739108,0.00459709,0.00069237,50
0.00823648,0.01178006,0.02462578,50
0.02499674,-0.00976885,0.01025295,50
0.00344783,0.00938575,-0.00167370,50
0.01781377,-0.00498020,-0.00648022,50
-0.02528405,-0.01216317,0.01500416,50
-0.00134081,-0.00019155,-0.06167889,50
-0.00373514,-0.02174047,-0.03538036,50
0.03457405,-0.02413479,0.00054836,50
0.01781377,-0.00258588,-0.05930901,50
-0.01331243,-0.00258588,0.02929211,50
-0.00134081,-0.01455749,-0.00897694,50
-0.00373514,-0.00976885,-0.02336979,50
0.02260242,-0.01455749,-0.06169128,50
-0.00134081,0.00699142,-0.03772926,50
0.02260242,0.03811763,-0.04731846,50
-0.00134081,-0.03131776,-0.00662994,50
0.01781377,0.03093466,-0.01378441,50
0.01302513,-0.01455749,0.04612350,50
0.02020811,-0.04328938,-0.00658798,50
0.00105351,-0.03371208,-0.04017067,50
-0.02049540,0.00220278,0.07229900,50
-0.00134081,-0.06004965,-0.04268837,50
0.02260242,-0.00258588,-0.03546906,50
0.04415134,-0.02413479,0.00761795,50
-0.01810108,-0.01455749,0.01482964,50
0.00105351,-0.00019155,-0.04744911,50
0.00584216,-0.00019155,0.01954842,50
-0.00852378,-0.00498020,-0.01881409,50
-0.00612946,-0.01455749,-0.00204372,50
0.00105351,-0.01695182,0.03386784,50
-0.01091811,-0.00019155,-0.05955887,50
0.00584216,-0.00737452,0.00989246,50
-0.02288973,-0.00498020,-0.00689983,50
-0.00612946,-0.03850073,0.00989246,50
0.00823648,0.02375169,0.02901745,50
0.02020811,0.01417439,0.07691956,50
-0.02288973,-0.00976885,0.00025368,50
0.01541945,-0.03610641,0.02661514,50
0.00105351,-0.00737452,0.03858376,50
0.00584216,-0.00976885,0.02428055,50
0.01063080,-0.02174047,0.04341316,50
-0.00134081,-0.01216317,-0.00924587,50
-0.02528405,-0.01216317,-0.02361679,50
-0.00373514,0.00220278,-0.02841091,50
0.02978539,0.02614601,0.04580307,50
-0.02528405,-0.01216317,0.00510216,50
0.03457405,0.01417439,0.00989532,50
0.03936268,-0.05047235,-0.01879978,50
0.03696837,-0.03371208,-0.03075886,50
0.01063080,-0.01455749,0.04583931,50
0.01063080,0.00220278,0.01951313,50
0.02499674,0.00699142,0.01229382,50
-0.02049540,0.00459709,-0.00448036,50
-0.03246702,-0.01216317,0.01702785,50
0.01063080,-0.00976885,-0.00458431,50
0.02499674,-0.04328938,-0.01657009,50
0.01063080,0.01656872,-0.00703430,50
-0.02767837,-0.00737452,-0.00697708,50
-0.00134081,0.00938575,-0.04527473,50
-0.02767837,-0.00258588,0.01216984,50
-0.01570676,-0.04328938,0.00739956,50
0.03217971,0.01417439,0.02656841,50
0.00105351,-0.02413479,-0.02368832,50
0.02020811,0.00220278,0.03609753,50
0.03457405,-0.03371208,0.05765247,50
-0.02528405,-0.03850073,-0.00221443,50
0.01302513,-0.00737452,0.08160782,50
-0.02288973,-0.01455749,0.00981331,50
0.02499674,-0.00737452,-0.01891422,50
0.00344783,-0.00976885,-0.00454617,50
0.02020811,-0.01216317,0.00501728,50
0.00105351,0.00459709,0.00502586,50
-0.00373514,-0.06723262,-0.01646328,50
0.02739108,0.00938575,-0.00212193,50
0.00823648,0.00220278,-0.02854061,50
0.01541945,-0.03131776,-0.00218487,50
-0.01091811,-0.02174047,0.00027370,50
-0.00612946,-0.00019155,-0.01171970,50
-0.01091811,-0.00258588,-0.04278374,50
-0.01091811,-0.01695182,0.01703072,50
0.00823648,-0.05765532,-0.02360821,50
0.00105351,-0.00498020,0.04108334,50
0.01541945,-0.00498020,-0.00918579,50
0.01541945,0.01417439,0.00039101,50
0.02260242,-0.03610641,0.02917099,50
0.00584216,-0.01695182,-0.05698204,50
-0.01091811,-0.01216317,0.02200890,50
0.00584216,0.01178006,0.04589844,50
-0.00373514,0.02375169,0.01238918,50
0.00344783,-0.03131776,0.03391457,50
0.00823648,-0.03131776,-0.02110958,50
0.00584216,-0.01934614,0.04349136,50
0.01063080,0.02854033,-0.04030991,50
-0.01091811,0.00459709,-0.03791428,50
-0.00852378,0.00938575,-0.04030609,50
-0.01331243,-0.00258588,-0.07382202,50
-0.00852378,-0.00976885,-0.03549004,50
0.01541945,0.02375169,-0.00910187,50
-0.01810108,0.01656872,-0.05226040,50
-0.02528405,0.02614601,0.00040245,50
0.06330593,-0.01216317,-0.00683117,50
-0.00373514,-0.00498020,0.01951313,50
-0.00852378,-0.00258588,-0.00442314,50
-0.01810108,-0.01455749,0.06263256,50
0.00823648,0.00220278,0.03628254,50
0.01302513,-0.01695182,0.03384876,50
0.00105351,-0.02652911,-0.03079987,50
-0.00612946,-0.01934614,0.00751114,50
0.02499674,-0.01455749,-0.01643467,50
0.00584216,-0.00737452,0.03139782,50
0.01302513,-0.01455749,0.02657795,50
-0.00852378,-0.00258588,0.01221180,50
-0.03007270,-0.02174047,-0.01657009,50
-0.02049540,0.00699142,-0.05483150,50
-0.03964999,-0.01695182,-0.01409721,50
0.02020811,-0.00258588,0.02420425,50
-0.00852378,-0.00737452,-0.00211906,50
-0.02288973,-0.05286667,0.01941395,50
-0.03725567,0.01656872,-0.02130318,50
0.00344783,-0.03610641,-0.00928879,50
-0.01331243,-0.02652911,0.01226807,50
-0.01570676,0.00938575,-0.01402569,50
-0.01570676,0.01656872,-0.02358627,50
-0.03007270,-0.00976885,0.05063534,50
0.01302513,0.01178006,0.05783844,50
0.01063080,0.02854033,-0.01642132,50
-0.01570676,0.01896304,0.00267982,50
-0.04204431,-0.01695182,0.02905369,50
0.01541945,0.01417439,-0.08590794,50
0.03696837,0.04290627,0.00983334,50
-0.02288973,-0.03850073,-0.04758549,50
0.01781377,-0.02174047,-0.00928116,50
0.02499674,-0.04568370,0.06734657,50
0.00823648,-0.04089505,-0.00932217,50
0.01541945,-0.00976885,-0.01170540,50
-0.00134081,0.02375169,0.04809284,50
0.02260242,-0.01695182,-0.08358860,50
0.02020811,0.00938575,-0.04278946,50
0.03936268,-0.04568370,-0.00206947,50
0.04893999,-0.03371208,-0.03084755,50
-0.01810108,0.02614601,0.03146172,50
0.00823648,-0.00976885,-0.01644135,50
-0.00134081,-0.01934614,0.02903652,50
-0.03486134,-0.01695182,-0.03559208,50
0.00105351,0.02854033,0.01703739,50
-0.01810108,-0.01934614,0.01944828,50
-0.00373514,-0.03610641,0.02660656,50
0.02499674,0.01656872,0.00745678,50
-0.01091811,-0.01934614,-0.01409721,50
-0.01331243,-0.01695182,0.01224422,50
-0.02528405,0.00459709,0.00264359,50
-0.02049540,0.02375169,0.02893066,50
-0.01091811,0.01896304,-0.00932217,50
0.01541945,0.01656872,-0.01410770,50
0.02739108,-0.01455749,-0.03329468,50
0.01302513,-0.01455749,0.00025654,50
-0.00373514,0.01178006,-0.04524994,50
-0.01810108,-0.05047235,-0.06921959,50
0.00584216,0.00459709,0.05048466,50
-0.00134081,-0.04328938,0.04807758,50
-0.01810108,-0.00498020,0.06246948,50
0.00105351,-0.01216317,-0.02850819,50
0.04893999,-0.00019155,-0.05001736,50
0.02260242,0.01178006,0.00269413,50
-0.03246702,-0.03850073,0.00508595,50
-0.00852378,-0.02892344,-0.02367306,50
-0.00612946,-0.00737452,0.01941204,50
-0.03007270,0.00459709,0.00260353,50
-0.00373514,0.00699142,0.00257492,50
0.01781377,-0.01455749,0.05281639,50
0.00823648,-0.00019155,-0.04052353,50
0.05133431,-0.03371208,-0.06449127,50
-0.00852378,0.00938575,0.01691532,50
-0.00612946,0.01417439,0.04081059,50
-0.00134081,0.00459709,-0.01187420,50
-0.03725567,-0.00498020,0.01921749,50
0.01302513,-0.01455749,-0.01668739,50
-0.02049540,0.00220278,-0.00230026,50
0.00584216,-0.03131776,-0.01909065,50
0.00823648,0.00459709,0.00485134,50
0.00584216,0.03572330,0.00483608,50
0.01063080,-0.02174047,0.02155495,50
0.01541945,0.00938575,0.01192951,50
-0.00852378,-0.02652911,0.00711632,50
-0.01091811,-0.00498020,0.02388668,50
0.00344783,-0.00498020,0.03346539,50
0.00344783,0.00220278,0.04777622,50
0.01302513,-0.02652911,-0.00011635,50
-0.00612946,-0.02892344,-0.05283737,50
0.02978539,-0.01934614,-0.00016403,50
-0.00612946,-0.01934614,-0.01456356,50
0.02020811,-0.01934614,0.04292107,50
0.00823648,0.01178006,-0.04329872,50
0.00584216,-0.02892344,0.02850437,50
-0.01570676,-0.01695182,0.07882977,50
0.02978539,-0.00976885,0.03090954,50
0.02978539,0.01178006,0.00698948,50
-0.01091811,-0.04807803,0.03092575,50
-0.01091811,-0.00258588,-0.00017262,50
0.00584216,0.01656872,-0.00975704,50
0.01541945,0.00220278,0.01175022,50
-0.01091811,-0.01934614,-0.03851604,50
0.01781377,-0.00976885,0.03568935,50
-0.00134081,-0.03131776,-0.04571438,50
0.00584216,-0.01455749,0.04531097,50
-0.02288973,-0.02174047,-0.00737190,50
0.02020811,-0.01216317,0.02615261,50
-0.02288973,-0.01455749,-0.00019169,50
-0.03007270,-0.00498020,-0.00023746,50
-0.00852378,0.00699142,0.04046822,50
-0.01810108,-0.00976885,-0.01457977,50
0.02499674,-0.02892344,-0.05047607,50
0.00584216,-0.03850073,0.00218868,50
-0.00134081,-0.04807803,-0.05287457,50
-0.00852378,0.00459709,-0.07677460,50
0.04654565,0.00459709,-0.06000233,50
-0.00134081,-0.02892344,0.03576565,50
-0.00134081,-0.00976885,-0.00248337,50
0.01541945,-0.04807803,-0.00969315,50
-0.00373514,-0.02413479,-0.01690292,50
-0.01570676,-0.01934614,0.00219822,50
0.00584216,-0.05286667,-0.00261211,50
0.00344783,-0.00737452,0.01178360,50
0.03936268,-0.02174047,0.03092861,50
0.01541945,-0.00737452,0.02613544,50
0.03217971,0.02614601,0.02611828,50
-0.00373514,-0.01695182,0.05727005,50
0.01541945,0.00459709,0.02858829,50
-0.03007270,-0.00976885,0.05012512,50
0.00823648,-0.02413479,-0.02886581,50
0.01541945,-0.01455749,0.01423359,50
0.01781377,-0.01216317,-0.06722641,50
0.00344783,0.00220278,0.00464630,50
0.02260242,-0.00737452,0.04770947,50
-0.04204431,-0.02174047,-0.00738144,50
-0.00612946,0.02135736,0.03086472,50
-0.00373514,-0.02652911,-0.05291271,50
0.01063080,-0.01216317,0.00932789,50
0.02260242,-0.03131776,0.05483818,50
-0.00373514,-0.01934614,0.04289341,50
0.04654565,-0.01216317,0.05480957,50
0.00105351,-0.00498020,0.01889324,50
-0.02528405,-0.04089505,0.02368927,50
0.00584216,-0.01216317,-0.00504017,50
-0.00373514,-0.00019155,0.05004120,50
-0.01570676,0.01178006,0.12427902,50
0.01541945,-0.03131776,-0.01460838,50
-0.00134081,-0.04089505,-0.03135777,50
0.00823648,-0.02174047,0.02846622,50
0.00344783,-0.00737452,0.01411152,50
0.02499674,0.00459709,0.01176453,50
0.00344783,0.01896304,0.02848434,50
0.01541945,-0.04807803,0.02845764,50
0.02499674,-0.00019155,-0.03621292,50
-0.01570676,-0.01934614,0.00454521,50
-0.02767837,0.02135736,0.00454998,50
0.01302513,-0.00258588,0.04769993,50
-0.00134081,-0.04328938,-0.01214886,50
-0.03007270,-0.00258588,-0.01207352,50
0.00105351,0.01178006,0.02866173,50
0.01541945,-0.02174047,0.05021000,50
0.01302513,-0.02413479,-0.02641869,50
0.01781377,-0.00258588,-0.00015354,50
-0.03007270,-0.01695182,0.03815842,50
0.01541945,-0.01934614,0.02859020,50
-0.00852378,0.01656872,-0.08400536,50
-0.00852378,0.00459709,0.00943279,50
-0.00852378,-0.01934614,-0.02886677,50
0.01541945,0.00220278,-0.02886295,50
0.02020811,0.01656872,-0.03120518,50
-0.01810108,-0.02174047,0.05015182,50
0.01063080,0.00699142,0.00707245,50
-0.00373514,-0.01695182,0.00223541,50
-0.00373514,-0.01695182,-0.02166939,50
0.03457405,-0.03371208,0.00942802,50
-0.02767837,-0.00976885,-0.00017166,50
-0.00612946,-0.01216317,-0.00487423,50
0.04415134,-0.03371208,0.04532433,50
-0.04443864,-0.02174047,0.02137852,50
-0.01570676,-0.00737452,0.00459671,50
-0.00134081,-0.03371208,-0.02176762,50
-0.01810108,-0.01695182,-0.03854084,50
-0.01331243,0.00459709,0.04520798,50
0.03457405,-0.04328938,0.04042339,50
0.02499674,-0.03850073,0.02129269,50
0.02978539,0.00459709,0.03086185,50
-0.00612946,-0.02892344,0.00447941,50
-0.01570676,0.01896304,-0.01707268,50
-0.01570676,0.01896304,-0.05290699,50
0.04415134,0.01178006,0.03560257,50
0.02978539,0.01656872,-0.00752068,50
0.02499674,0.02854033,0.04034710,50
0.00584216,-0.00976885,-0.06260490,50
0.00105351,-0.03131776,0.00920296,50
0.04415134,-0.00976885,0.01882267,50
0.03457405,-0.01216317,-0.02182770,50
-0.01331243,-0.04568370,-0.04339123,50
0.02978539,-0.03371208,0.01646900,50
0.03936268,-0.00976885,0.02844238,50
0.03696837,-0.01216317,-0.00270271,50
0.02978539,-0.01216317,0.01883507,50
0.04175702,-0.02174047,-0.03625584,50
0.00584216,-0.00498020,-0.01466370,50
-0.00612946,0.01896304,-0.01948929,50
0.01302513,0.01178006,-0.00279331,50
0.01063080,-0.00258588,-0.01239777,50
-0.00612946,-0.01455749,-0.00039768,50
-0.00134081,0.00699142,-0.00277042,50
0.04175702,-0.01455749,-0.00995636,50
0.00105351,-0.00019155,-0.00749588,50
0.02260242,-0.03850073,-0.03863144,50
0.02978539,-0.00498020,-0.00990009,50
0.00105351,-0.00498020,0.01645660,50
0.00105351,-0.04807803,0.04274082,50
-0.02049540,-0.00258588,0.02354050,50
-0.00612946,-0.02174047,0.01395607,50
0.00584216,0.00938575,0.06657982,50
0.00105351,0.01417439,0.01152420,50
0.00823648,0.01178006,-0.02437401,50
0.01781377,-0.02413479,0.05458164,50
0.01063080,0.01178006,-0.02686691,50
-0.00134081,-0.00976885,-0.02209473,50
-0.01570676,-0.02892344,-0.05082512,50
-0.02288973,-0.01695182,-0.00533581,50
0.00344783,-0.04089505,0.04968071,50
0.04175702,-0.03371208,0.02573013,50
-0.00373514,-0.02652911,-0.01978207,50
-0.02049540,0.00220278,-0.01022625,50
-0.01810108,0.00699142,0.02092075,50
0.00823648,-0.00258588,0.00654507,50
0.02978539,-0.01934614,0.01129246,50
-0.01091811,-0.03610641,0.05683708,50
0.00584216,-0.00498020,0.02572060,50
0.00584216,0.00220278,0.06165695,50
-0.04204431,0.00699142,0.04967499,50
0.01302513,0.00938575,0.01376438,50
-0.01091811,-0.00498020,-0.01017857,50
0.02978539,0.00220278,0.03287315,50
0.04175702,-0.00019155,0.02569866,50
-0.00134081,-0.00737452,-0.02220440,50
0.00105351,-0.01216317,-0.02220917,50
0.01781377,-0.01695182,0.01608562,50
0.04415134,0.03811763,0.00411320,50
0.02739108,-0.00737452,0.04477787,50
0.00823648,-0.00258588,0.05196476,50
0.04654565,-0.00737452,0.00164127,50
0.02978539,-0.02892344,-0.02715111,50
0.01541945,-0.00019155,0.00638103,50
-0.00134081,-0.00976885,0.05186367,50
0.01541945,0.00220278,0.01830387,50
0.00823648,-0.00019155,0.03988838,50
0.01781377,-0.01216317,0.03269577,50
0.05372864,-0.03850073,-0.00797939,50
0.04415134,-0.01695182,-0.07984066,50
0.01063080,-0.01216317,0.03748798,50
0.01063080,-0.03371208,-0.02719975,50
0.02978539,-0.03131776,-0.05599880,50
0.01063080,-0.00019155,-0.00093269,50
0.03696837,-0.01455749,0.00145245,50
0.03696837,-0.03131776,0.02780437,50
0.00344783,-0.04328938,-0.00329876,50
0.02739108,0.00938575,-0.02011967,50
-0.03007270,0.00459709,-0.02017498,50
0.01063080,0.00699142,-0.02024174,50
0.00584216,-0.03371208,0.00848293,50
-0.00852378,0.00459709,0.01328945,50
0.01781377,-0.02892344,0.01808071,50
-0.03007270,0.00938575,-0.01781559,50
-0.00134081,-0.01455749,0.03249359,50
0.01781377,-0.04089505,-0.00104618,50
-0.00852378,-0.00976885,-0.03696823,50
-0.02049540,-0.03371208,0.04925632,50
0.00105351,0.01896304,0.00616455,50
-0.00373514,-0.00976885,0.00378704,50
0.04415134,0.00459709,-0.00576973,50
-0.03246702,-0.04328938,0.02294827,50
0.04893999,0.02135736,0.05169106,50
-0.01570676,-0.03371208,-0.00343132,50
-0.02288973,-0.01695182,-0.00103283,50
-0.03007270,-0.01455749,-0.01780987,50
0.00344783,0.00220278,0.00372982,50
0.02260242,-0.00019155,-0.00102711,50
-0.00134081,-0.03610641,0.02049065,50
-0.01570676,-0.04328938,-0.00341129,50
0.01541945,0.01656872,-0.01301098,50
-0.00612946,-0.04328938,0.01328087,50
0.03457405,-0.03371208,0.01332378,50
0.00344783,-0.04089505,0.00853443,50
0.01781377,-0.00976885,-0.02741909,50
-0.02528405,0.01178006,0.00129795,50
0.03217971,0.01417439,0.01803589,50
0.02978539,-0.05765532,-0.04180241,50
-0.02049540,-0.00498020,0.05394840,50
0.00344783,-0.01695182,0.04435825,50
-0.02288973,-0.01455749,0.03479290,50
-0.00134081,-0.01695182,0.06831169,50
0.01541945,0.00220278,0.00848389,50
-0.00852378,-0.05286667,-0.00592136,50
-0.00373514,-0.05286667,0.01562595,50
0.02739108,-0.02652911,0.05156136,50
0.01541945,-0.04328938,0.02276516,50
-0.01810108,-0.01216317,-0.01312733,50
0.01063080,-0.04089505,-0.00355911,50
-0.01331243,-0.00976885,0.04188919,50
0.02020811,-0.03131776,-0.02754879,50
-0.03007270,-0.00737452,0.01791382,50
0.02978539,-0.03131776,0.02515602,50
0.04654565,-0.00737452,-0.02516747,50
-0.00612946,-0.00737452,0.05380917,50
0.02260242,0.00699142,0.05375862,50
-0.00373514,-0.01455749,0.00585651,50
0.00823648,-0.00498020,-0.02527905,50
-0.02767837,-0.03131776,0.01300621,50
-0.00612946,0.00459709,0.01302719,50
-0.01331243,-0.02174047,-0.02771568,50
0.02978539,0.00459709,0.02248955,50
0.01302513,-0.00498020,-0.06613541,50
-0.01331243,-0.02652911,0.02000523,50
0.01541945,0.00699142,-0.03504848,50
0.02020811,-0.02174047,-0.00148678,50
-0.00852378,-0.03131776,-0.01113605,50
0.02020811,-0.04089505,-0.03986645,50
0.00344783,0.01656872,0.02951336,50
0.01781377,0.02375169,0.00314045,50
0.03457405,0.00459709,0.01980877,50
0.01063080,0.01178006,0.03175640,50
0.01541945,-0.01216317,0.02939701,50
0.02739108,0.00459709,0.00785542,50
0.01302513,-0.03131776,0.09163284,50
0.01541945,0.00459709,-0.01136875,50
0.04415134,-0.01695182,0.00057316,50
0.02499674,-0.00976885,-0.02098083,50
0.01781377,-0.00498020,-0.00424004,50
-0.00612946,-0.00976885,0.00773907,50
0.00344783,0.01896304,-0.01623344,50
0.01302513,-0.01934614,0.03398705,50
-0.00612946,-0.00258588,0.03397751,50
-0.03725567,-0.03371208,0.01489639,50
0.02020811,0.00459709,0.07237911,50
0.01781377,0.01896304,0.02208805,50
-0.03725567,-0.03371208,0.01252460,50
0.02260242,0.00220278,0.00771904,50
0.00584216,-0.02413479,0.04121590,50
-0.01091811,-0.02652911,-0.01622009,50
0.01781377,-0.02413479,0.00534248,50
-0.03964999,-0.01216317,-0.01866531,50
-0.00373514,-0.01216317,0.00048637,50
-0.00612946,0.01896304,0.06269741,50
-0.01570676,-0.00976885,-0.00910854,50
-0.01091811,-0.00737452,-0.03788090,50
0.04893999,-0.01216317,-0.00679874,50
-0.00134081,0.01896304,0.01235294,50
0.01302513,-0.00737452,-0.01158047,50
0.02978539,-0.04568370,-0.01156902,50
-0.00373514,-0.01934614,-0.01632595,50
-0.00373514,-0.00258588,-0.00671864,50
-0.00134081,0.00938575,0.02202320,50
0.00105351,-0.00019155,0.03878498,50
0.01781377,-0.03371208,-0.05464935,50
0.00823648,-0.00019155,0.00758171,50
0.01781377,0.01417439,-0.01395607,50
0.01541945,0.00220278,0.05070972,50
0.01063080,0.00938575,0.00755119,50
-0.03725567,0.03572330,-0.02355576,50
-0.01570676,-0.04089505,-0.01405334,50
-0.00373514,-0.01216317,-0.03562641,50
0.00584216,-0.05047235,0.03617859,50
0.03936268,0.00699142,-0.02608585,50
-0.00612946,-0.00019155,-0.05479240,50
0.02260242,0.02375169,0.00738907,50
0.02739108,-0.00737452,-0.00935078,50
0.00105351,0.00459709,-0.02371407,50
0.02978539,-0.01216317,-0.00218487,50
-0.00134081,-0.01934614,-0.04290295,50
0.03696837,-0.03371208,0.01457500,50
0.00823648,0.00938575,0.01212978,50
-0.00852378,0.00699142,-0.01662350,50
0.00584216,-0.01455749,0.03840923,50
-0.00852378,-0.00498020,0.03839016,50
0.01063080,0.00220278,-0.03825760,50
0.00584216,-0.00019155,-0.01672268,50
-0.03486134,-0.02892344,0.05987358,50
0.03457405,-0.02413479,-0.00960827,50
-0.00134081,-0.00258588,0.04782963,50
-0.01091811,-0.01455749,-0.01681995,50
-0.00134081,-0.01934614,-0.02889633,50
0.02020811,-0.04807803,-0.00496197,50
0.03696837,-0.01934614,-0.03132629,50
0.01063080,-0.01934614,0.00453758,50
-0.00134081,-0.02174047,0.07161427,50
0.00105351,-0.04089505,-0.07448578,50
0.01781377,-0.01216317,-0.01945877,50
