accX,accY,accZ,timestamp
-0.03742330,-0.00505202,0.01235008,19.98
-0.03024033,-0.01223499,0.01475143,19.98
-0.01826870,-0.01702364,0.03632259,19.98
-0.00150844,-0.00505202,-0.02357674,19.98
-0.03263465,0.00691960,0.03142738,19.98
-0.02305736,-0.01223499,0.02894974,19.98
-0.02545168,0.00213095,0.08159065,19.98
0.00088589,0.02128554,0.02888107,19.98
-0.07333815,0.02128554,-0.00943565,19.98
0.02004047,-0.00744634,-0.02383995,19.98
-0.02784600,0.02367987,0.04085732,19.98
-0.03742330,0.00691960,-0.00705624,19.98
-0.03024033,-0.00265769,-0.00944519,19.98
0.01285750,-0.01702364,-0.05717373,19.98
-0.02784600,-0.00984067,0.01471329,19.98
-0.02066302,0.01889122,0.04106331,19.98
-0.05657788,-0.02181229,0.01952839,19.98
-0.01108573,-0.01941796,-0.06196690,19.98
-0.01587439,0.01889122,0.01234531,19.98
0.00328021,-0.00265769,-0.00920773,19.98
-0.00869142,0.03325716,0.02194405,19.98
-0.02784600,-0.01462931,0.05781746,19.98
-0.00629708,-0.00265769,-0.02120686,19.98
-0.00629708,-0.00265769,0.05068302,19.98
0.00567453,-0.02420661,-0.01878071,19.98
-0.02066302,-0.00265769,-0.02355480,19.98
-0.01587439,-0.00984067,-0.03791428,19.98
0.00328021,0.00931392,0.02198982,19.98
0.00328021,-0.01702364,-0.00434589,19.98
-0.01108573,0.00452528,0.00523376,19.98
-0.03263465,-0.00265769,-0.05454445,19.98
-0.02545168,-0.02181229,0.02458000,19.98
-0.02305736,0.01649689,-0.00894451,19.98
-0.00390276,-0.03617823,0.04849720,19.98
0.00806886,0.01410257,0.00054073,19.98
0.01285750,-0.01941796,0.01733398,19.98
-0.02784600,0.00213095,0.01250744,19.98
0.00328021,0.00213095,0.01729870,19.98
0.00328021,0.00452528,0.04365730,19.98
0.00567453,0.00691960,-0.06182098,19.98
-0.02066302,0.01649689,-0.03788090,19.98
0.00088589,-0.02181229,-0.00440788,19.98
-0.01348005,-0.00744634,0.00756645,19.98
-0.03263465,-0.00744634,-0.04277229,19.98
-0.02305736,0.01170825,0.03626442,19.98
0.00088589,-0.00505202,-0.00208092,19.98
-0.02545168,0.05959472,0.02663898,19.98
-0.00150844,-0.02660093,0.01943016,19.98
-0.02784600,0.01170825,0.06488609,19.98
-0.03263465,-0.01702364,-0.03809166,19.98
0.00567453,-0.01702364,-0.01177311,19.98
-0.02305736,-0.00505202,0.03613281,19.98
-0.03502897,0.00931392,0.03131008,19.98
-0.01826870,0.01649689,0.04802132,19.98
0.00088589,0.02128554,0.03842640,19.98
0.00088589,-0.00505202,-0.03820419,19.98
-0.03742330,0.01170825,-0.04297066,19.98
-0.03263465,-0.03138958,0.00015831,19.98
-0.00390276,-0.00026337,0.04812145,19.98
0.00088589,0.01170825,0.02178097,19.98
-0.02545168,-0.00265769,-0.00935173,19.98
-0.03742330,-0.00505202,-0.04046726,19.98
-0.03502897,-0.00984067,0.02179813,19.98
-0.02066302,0.01410257,-0.00692940,19.98
0.01764615,-0.01941796,-0.00209332,19.98
0.01525183,-0.00265769,0.00265121,19.98
0.00328021,0.01889122,-0.00210476,19.98
-0.04221194,0.00452528,-0.03559589,19.98
0.00806886,-0.00505202,-0.01644421,19.98
-0.02784600,0.02128554,-0.00444889,19.98
-0.01348005,-0.03378391,-0.06664181,19.98
-0.03742330,-0.01702364,0.00769329,19.98
-0.03742330,-0.03138958,0.01006603,19.98
-0.03502897,0.00452528,0.02915859,19.98
-0.01348005,-0.02181229,0.03627968,19.98
-0.02784600,0.00691960,0.00271511,19.98
-0.03742330,-0.01941796,0.01948452,19.98
-0.03981762,0.00931392,0.03147793,19.98
0.01046318,0.01410257,0.05775070,19.98
-0.04460627,0.02128554,0.03861332,19.98
-0.03024033,0.00452528,0.02417469,19.98
-0.00150844,0.03804581,0.02414131,19.98
-0.03024033,-0.02899526,0.03136826,19.98
-0.00869142,0.02367987,-0.00452232,19.98
-0.00390276,0.00691960,-0.05482483,19.98
0.00328021,0.01649689,0.03855610,19.98
-0.04221194,0.02607419,-0.02126884,19.98
-0.02066302,-0.00505202,-0.03321171,19.98
-0.02545168,-0.01941796,-0.02128124,19.98
-0.03263465,0.02846851,-0.06911469,19.98
-0.03263465,-0.02420661,0.01950932,19.98
-0.03263465,0.01410257,0.00996590,19.98
-0.03263465,-0.00265769,-0.00686932,19.98
0.02243480,-0.01702364,-0.04040909,19.98
-0.01587439,-0.02420661,-0.04757786,19.98
-0.03502897,-0.00984067,-0.03318119,19.98
0.02482912,-0.01462931,-0.03071213,19.98
-0.05178924,-0.00265769,-0.02836800,19.98
-0.03502897,-0.00265769,0.01951122,19.98
0.01525183,-0.01223499,-0.01638889,19.98
-0.02545168,-0.03138958,0.00519562,19.98
-0.00869142,-0.02660093,0.02194214,19.98
-0.00869142,0.01889122,-0.03083134,19.98
-0.02305736,0.00931392,-0.00927734,19.98
-0.02784600,-0.00026337,0.01233292,19.98
-0.02066302,-0.00026337,0.01706409,19.98
0.02482912,0.03804581,-0.03566074,19.98
-0.00150844,0.02607419,0.01703548,19.98
-0.00150844,-0.03617823,0.01466084,19.98
-0.02066302,0.02367987,-0.00689793,19.98
-0.00390276,-0.00744634,-0.03090096,19.98
-0.01108573,-0.00026337,0.06007385,19.98
-0.02305736,-0.00505202,-0.01652050,19.98
-0.03263465,0.00452528,-0.03087711,19.98
0.00328021,-0.00744634,-0.00686741,19.98
0.00088589,0.00931392,0.00019836,19.98
-0.00390276,0.00691960,-0.03567505,19.98
-0.00869142,-0.00026337,0.05781555,19.98
-0.01587439,-0.01462931,0.00275135,19.98
-0.02545168,0.00213095,-0.01158810,19.98
0.02482912,-0.04096688,0.04831791,19.98
-0.02305736,-0.03378391,-0.01391888,19.98
-0.08052112,0.01889122,-0.09048176,19.98
-0.02066302,-0.00505202,-0.05689621,19.98
0.00088589,-0.00026337,-0.02812386,19.98
-0.01348005,-0.00505202,0.01018143,19.98
-0.00869142,0.01649689,0.07241440,19.98
-0.03263465,0.02367987,0.02449322,19.98
0.00328021,-0.00505202,-0.05214596,19.98
-0.01108573,-0.01462931,0.01736546,19.98
-0.01587439,0.01889122,0.04850960,19.98
-0.01348005,-0.03857255,0.01495743,19.98
-0.00629708,-0.00265769,0.02210236,19.98
-0.02784600,0.03086284,-0.00664425,19.98
-0.02066302,0.03325716,0.00056267,19.98
-0.02784600,-0.01462931,-0.04733849,19.98
-0.00390276,0.02367987,-0.01141167,19.98
-0.02066302,-0.03378391,-0.00656509,19.98
-0.03024033,0.01410257,0.03414059,19.98
-0.03502897,-0.01462931,0.00780773,19.98
0.00088589,-0.01702364,-0.02091217,19.98
-0.03742330,0.00691960,0.04376984,19.98
-0.01348005,0.02128554,0.02935028,19.98
-0.05418356,-0.01223499,-0.02097225,19.97
0.00088589,-0.00744634,-0.02578259,19.98
-0.00629708,-0.00505202,0.04611969,19.98
-0.04221194,0.00452528,-0.01617336,19.98
-0.00629708,0.00691960,-0.01137733,19.98
-0.00629708,0.01410257,0.02934551,19.98
-0.00150844,-0.00984067,-0.01378155,19.98
-0.02066302,0.01410257,0.01497459,19.98
-0.04221194,-0.00505202,-0.01854420,19.98
-0.04221194,0.01170825,-0.03290272,19.98
0.00806886,0.00213095,0.00300980,19.98
-0.03263465,-0.03617823,0.02209949,19.98
0.02243480,0.00931392,-0.02342796,19.98
-0.01348005,0.00691960,0.02689743,19.98
-0.02305736,-0.02660093,0.02917004,19.98
-0.00629708,-0.00026337,-0.03070736,19.98
0.00567453,-0.01223499,-0.00438881,19.98
0.00567453,-0.00744634,-0.01881218,19.98
-0.01108573,-0.00026337,-0.04271221,19.98
-0.04939491,-0.00505202,0.01242638,19.98
-0.00629708,-0.01223499,-0.00194263,19.98
-0.01826870,0.01649689,-0.00430489,19.98
-0.02305736,-0.01462931,-0.05696583,19.98
-0.02305736,-0.00505202,0.03644466,19.98
-0.00390276,-0.00026337,-0.00905514,19.98
0.00567453,0.00691960,0.01734447,19.98
-0.04221194,-0.00265769,-0.03062057,19.98
-0.03024033,0.02367987,-0.02577496,19.98
-0.01826870,-0.00505202,0.02211857,19.98
-0.04221194,-0.00984067,-0.05923557,19.98
-0.00869142,-0.00505202,-0.02805519,19.98
-0.02305736,0.00213095,-0.02323627,19.98
-0.03263465,0.00213095,-0.04961967,19.98
0.02004047,-0.01941796,-0.04478836,19.98
0.00088589,-0.04336120,0.04627514,19.98
0.01764615,0.01889122,-0.03027630,19.98
-0.00629708,0.01170825,0.03205967,19.98
-0.03502897,-0.03378391,-0.04217339,19.98
-0.02305736,0.00213095,-0.01099968,19.98
-0.02305736,0.01170825,0.02499199,19.98
-0.01587439,0.00213095,0.00100040,19.98
-0.01348005,0.00213095,0.01777267,19.98
-0.03024033,0.00931392,-0.04691696,19.98
-0.02066302,-0.00026337,-0.02530575,19.98
-0.00150844,0.01170825,0.02259350,19.98
-0.03981762,0.01410257,0.02015972,19.98
0.00328021,0.01889122,0.01531887,19.98
-0.00390276,-0.00505202,0.07518196,19.98
-0.00390276,0.01410257,-0.03505516,19.98
-0.03742330,0.02128554,-0.04457474,19.98
-0.00869142,0.03565148,-0.01823521,19.98
0.00328021,0.01170825,-0.00382614,19.98
-0.02066302,-0.00026337,-0.01100159,19.98
-0.00869142,-0.00505202,-0.00624180,19.98
-0.00869142,-0.04575552,0.02492714,19.98
-0.03024033,0.00931392,0.07042885,19.98
-0.01826870,-0.05054417,-0.06603813,19.98
0.00806886,0.02607419,0.00828457,19.98
-0.02305736,-0.00505202,0.00591087,19.98
-0.01108573,0.00691960,0.05622196,19.98
-0.05178924,-0.02899526,0.04413414,19.98
-0.03742330,-0.03617823,0.01536655,19.98
0.01046318,0.04283445,0.02248764,19.98
-0.01826870,0.02128554,-0.01344872,19.98
-0.00629708,0.00213095,-0.01105690,19.98
-0.01826870,0.01649689,-0.03259850,19.98
-0.00869142,-0.00744634,0.07753277,19.98
-0.02305736,0.00931392,0.01281929,19.98
-0.02784600,0.00691960,-0.00634003,19.98
-0.00869142,0.03086284,-0.04228306,19.98
-0.04460627,-0.01702364,-0.00154495,19.98
-0.02784600,-0.01941796,0.02718544,19.98
0.00088589,-0.00984067,-0.01836205,19.98
-0.01348005,0.01889122,-0.02311230,19.98
-0.01108573,-0.00026337,-0.05664444,19.98
-0.02305736,0.02367987,0.04397392,19.98
-0.02305736,0.05241175,0.03677940,19.98
-0.03502897,0.00213095,0.00809002,19.98
-0.02784600,0.03086284,-0.03024960,19.98
-0.02305736,-0.02181229,0.03919983,19.98
0.00806886,-0.00744634,0.00803280,19.98
-0.03981762,0.03086284,-0.01351643,19.98
-0.01587439,0.01889122,-0.02068520,19.98
-0.00629708,0.01170825,-0.03984928,19.98
-0.05418356,-0.03857255,0.02477169,19.98
0.03201209,0.00213095,0.04867458,19.98
-0.04460627,0.04044013,-0.00877953,19.98
0.00567453,0.00691960,-0.03028107,19.98
-0.02305736,0.01889122,-0.00628090,19.98
-0.01826870,0.00931392,0.03692341,19.98
-0.00869142,0.00691960,-0.02052212,19.98
-0.05178924,-0.01462931,-0.02770519,19.98
-0.00390276,0.00213095,-0.01572514,19.98
0.02004047,0.01170825,0.04656982,19.98
-0.03981762,-0.01702364,0.01782799,19.98
0.00567453,-0.04814985,0.00817394,19.98
-0.01587439,0.01170825,0.02493191,19.98
-0.01108573,-0.01223499,-0.00380421,19.98
-0.03024033,-0.02660093,-0.05176067,19.98
-0.01587439,-0.00265769,0.06801319,19.98
0.00806886,-0.01702364,-0.03020382,19.98
-0.02545168,0.01649689,0.04400730,19.98
-0.03263465,0.00691960,-0.05423546,19.98
-0.05178924,-0.00984067,-0.00146580,19.98
0.00088589,0.03325716,0.02237797,19.98
-0.01826870,-0.03138958,0.00083351,19.98
-0.03742330,-0.00744634,0.05826092,19.98
0.00328021,-0.01223499,-0.00876999,19.98
-0.00390276,-0.00265769,0.01039696,19.98
-0.04700059,0.04044013,0.01997375,19.98
-0.04700059,0.00691960,-0.01591206,19.98
-0.02305736,-0.01223499,0.03673172,19.98
-0.02305736,0.01649689,0.01985836,19.98
-0.03024033,0.00452528,-0.01612091,19.98
-0.03263465,0.03565148,-0.04720497,19.98
-0.01108573,-0.02899526,-0.00887299,19.98
-0.02066302,0.02607419,-0.00643349,19.98
-0.04221194,-0.00026337,0.01273727,19.98
0.00806886,0.00213095,0.03428459,19.98
-0.03981762,-0.03378391,0.02959442,19.98
-0.00869142,0.02128554,-0.00398922,19.98
-0.02784600,-0.00505202,0.04149818,19.98
0.00088589,-0.01223499,-0.03502178,19.98
-0.00150844,-0.01223499,0.05117130,19.98
-0.02305736,0.01410257,0.02960587,19.98
0.01285750,0.01649689,0.02723312,19.98
-0.02066302,0.02607419,-0.02305984,19.98
0.01046318,-0.00984067,-0.01349735,19.98
0.02243480,-0.02899526,0.01524258,19.98
0.01525183,-0.01702364,0.01522541,19.98
-0.01587439,-0.01702364,0.03914928,19.98
-0.02784600,0.02128554,-0.01834965,19.98
-0.02545168,0.05001742,-0.03266811,19.98
-0.00150844,0.01889122,-0.01100922,19.98
0.00328021,0.02846851,0.02731228,19.98
-0.03502897,-0.00026337,-0.04459190,19.98
-0.01587439,0.01410257,0.03682232,19.98
-0.00629708,-0.02899526,0.02727413,19.98
-0.00629708,0.03086284,-0.01108360,19.98
0.00567453,0.02607419,-0.05179691,19.98
-0.03742330,-0.00265769,0.04633999,19.98
-0.00869142,-0.02181229,-0.02317905,19.98
-0.03981762,0.00213095,0.01039696,19.98
0.01285750,0.00452528,-0.02068043,19.98
0.01285750,-0.02899526,0.00084305,19.98
0.02004047,-0.01702364,0.03913021,19.98
-0.03263465,-0.01941796,0.03919029,19.98
-0.03981762,0.00931392,-0.03982258,19.98
-0.03742330,-0.02420661,0.01770782,19.98
0.02243480,-0.00505202,-0.01103306,19.98
-0.01587439,0.00452528,0.02252865,19.98
-0.00150844,0.01889122,-0.07090282,19.98
-0.02784600,-0.01462931,0.05841637,19.98
-0.02066302,0.00452528,0.06556606,19.98
-0.02305736,-0.02899526,0.03192520,19.98
-0.01108573,0.00691960,0.00318718,19.98
-0.00869142,-0.00265769,0.01277065,19.98
-0.00629708,0.00452528,-0.00164509,19.98
-0.04460627,-0.02660093,-0.08541298,19.98
-0.02784600,-0.02660093,-0.02070904,19.98
-0.02066302,-0.02181229,0.02488613,19.98
-0.00390276,-0.00984067,0.01770115,19.98
-0.02784600,0.01649689,-0.00867176,19.98
0.03201209,-0.02181229,0.05600166,19.98
-0.01348005,0.01170825,0.00090027,19.98
-0.01108573,-0.01941796,0.02005196,19.98
-0.03981762,-0.04096688,-0.05900574,19.98
-0.01826870,-0.03138958,-0.01349258,19.98
-0.03263465,-0.00265769,-0.02062702,19.98
0.00806886,0.01889122,-0.05408955,19.98
-0.00869142,0.03086284,0.02252865,19.98
-0.03981762,-0.01462931,-0.04211617,19.98
-0.02305736,-0.01941796,-0.00858116,19.98
0.01764615,0.02846851,-0.01097584,19.98
0.03440641,0.00931392,0.00820541,19.98
-0.02784600,0.00452528,-0.02768803,19.98
-0.02305736,-0.00505202,0.01781368,19.98
-0.00869142,-0.01702364,-0.01091766,19.98
-0.05178924,-0.04575552,0.02980042,19.98
0.00806886,-0.00984067,-0.04206276,19.98
-0.02784600,0.00452528,-0.03964043,19.98
0.01285750,0.02128554,-0.02280331,19.98
0.00806886,-0.01702364,-0.01324558,19.98
0.00567453,-0.01702364,0.02983856,19.98
-0.02305736,0.02846851,-0.00851345,19.98
0.01046318,0.00452528,0.00587082,19.98
-0.06136654,-0.04096688,-0.02289200,19.98
-0.02545168,-0.00984067,0.01538372,19.98
-0.00390276,-0.03617823,-0.00622559,19.98
-0.00869142,-0.00505202,-0.03259850,19.98
-0.04460627,0.00931392,0.00576782,19.98
-0.04460627,-0.00265769,0.00332832,19.98
-0.02305736,-0.01941796,0.09428596,19.98
0.00328021,-0.00026337,-0.02549744,19.98
-0.02305736,-0.04096688,-0.01114559,19.98
-0.00150844,0.02367987,0.03675842,19.98
-0.02784600,-0.01941796,-0.00158310,19.98
-0.03981762,0.00691960,-0.00636864,19.98
-0.01348005,-0.00505202,-0.00392914,19.98
-0.00629708,0.00691960,-0.02313805,19.98
-0.01587439,0.03086284,-0.04703426,19.98
-0.02066302,-0.00744634,0.07750893,19.98
-0.02066302,0.01649689,-0.03269005,19.98
-0.00629708,-0.03617823,-0.01598167,19.98
0.02243480,-0.03857255,0.03667927,19.98
-0.04460627,-0.00265769,-0.01127720,19.98
0.03201209,0.02367987,-0.04242706,19.98
-0.02784600,-0.01223499,-0.00886822,19.98
-0.01826870,-0.01223499,0.05099678,19.98
-0.02545168,-0.00505202,0.00543499,19.98
-0.00390276,0.00691960,0.01745892,19.98
0.00806886,-0.01462931,0.03649712,19.98
-0.02545168,-0.04096688,0.01016426,19.98
-0.02305736,0.00452528,0.02696705,19.98
-0.02784600,0.02128554,-0.04493237,19.98
-0.04460627,0.01410257,0.03898430,19.98
-0.02066302,-0.00984067,-0.01374817,19.98
-0.04700059,-0.01941796,-0.03053665,19.98
-0.01348005,0.03086284,-0.00180817,19.98
-0.03981762,0.00213095,-0.00658226,19.98
-0.03024033,-0.05533282,-0.06876755,19.98
-0.01826870,-0.01462931,0.01263428,19.98
-0.02066302,-0.01941796,0.05093670,19.98
0.02243480,0.04044013,0.01259899,19.98
-0.04460627,-0.01223499,-0.03284073,19.98
-0.02784600,0.01410257,-0.01604843,19.98
-0.03502897,0.03804581,0.02709198,19.98
-0.02066302,-0.00984067,-0.03039837,19.98
-0.04460627,-0.00265769,0.00316334,19.98
-0.03024033,0.02128554,-0.00641251,19.98
-0.00869142,0.02128554,-0.03995419,19.98
-0.01826870,-0.03857255,-0.01120281,19.98
-0.02305736,-0.04096688,0.01755428,19.98
-0.02784600,-0.00744634,-0.00397205,19.98
-0.05418356,-0.03857255,-0.00876999,19.98
-0.03024033,-0.00265769,-0.03031445,19.98
-0.01348005,-0.01941796,-0.03746891,19.98
0.00088589,0.04762310,-0.01826191,19.98
-0.02545168,-0.00744634,-0.00392151,19.98
-0.02784600,-0.00744634,-0.01596260,19.98
-0.02305736,-0.00744634,0.01758575,19.98
-0.03263465,0.02128554,0.02239704,19.98
-0.03981762,-0.02181229,0.04392815,19.98
0.02243480,0.03086284,0.01757908,19.98
-0.03024033,0.01410257,0.07740593,19.98
-0.02066302,0.00691960,0.01756668,19.98
0.00088589,0.02128554,-0.00637627,19.98
-0.00629708,-0.03857255,0.01520443,19.98
-0.03742330,-0.01941796,0.02242756,19.98
-0.02305736,-0.01462931,-0.01349735,19.98
-0.00869142,-0.00505202,-0.02787304,19.98
-0.01108573,-0.01702364,-0.01828575,19.98
-0.03024033,0.02367987,-0.01823044,19.98
-0.01826870,-0.03857255,-0.02293777,19.98
-0.04700059,0.01889122,0.02257824,19.98
0.00088589,-0.00265769,0.00341225,19.98
0.01764615,-0.01223499,0.02731705,19.98
-0.00390276,0.02128554,-0.03262329,19.98
-0.00869142,0.02128554,0.05842590,19.98
-0.00629708,0.00691960,0.03442287,19.98
-0.00629708,0.00691960,-0.00625134,19.98
-0.01348005,-0.04336120,-0.01583290,19.98
-0.01108573,0.01170825,0.04644966,19.98
-0.05178924,-0.00744634,-0.01817036,19.98
0.00088589,-0.00265769,0.00584412,19.98
-0.02545168,0.01410257,0.03218174,19.98
-0.02784600,0.01649689,-0.01331997,19.98
-0.01108573,-0.00744634,-0.01807499,19.98
-0.00150844,-0.05054417,0.00584888,19.98
-0.06376085,0.00452528,-0.02055359,19.98
-0.00869142,0.03804581,0.00577927,19.98
-0.00629708,0.00452528,0.04173088,19.98
-0.05178924,0.02367987,-0.03970337,19.98
-0.01826870,0.03325716,-0.01808643,19.98
-0.00150844,-0.02181229,0.00107002,19.98
-0.03024033,0.00452528,-0.02526474,19.98
-0.02545168,0.00452528,0.01549339,19.98
0.01046318,-0.00026337,0.01066685,19.98
-0.03742330,-0.01462931,0.00341415,19.98
0.01764615,-0.00744634,0.03451443,19.98
-0.03742330,0.00213095,0.03451443,19.98
0.00806886,-0.00026337,0.01534081,19.98
-0.01826870,-0.02181229,-0.03252029,19.98
-0.00150844,-0.04814985,0.01058578,19.98
-0.02066302,-0.01223499,0.05607033,19.98
-0.04700059,0.00931392,0.02493668,19.98
-0.01348005,-0.00026337,-0.06604290,19.98
0.01285750,-0.00744634,-0.06122494,19.98
0.02004047,-0.06730443,0.08247948,19.98
-0.03502897,0.01170825,-0.01819229,19.98
-0.00629708,0.00452528,0.00092888,19.98
-0.02305736,-0.00505202,-0.03496361,19.98
-0.04221194,0.00691960,0.06085396,19.98
-0.01826870,-0.02660093,-0.02772427,19.98
-0.00150844,-0.01702364,0.04644012,19.98
-0.01108573,0.01889122,0.00087643,19.98
-0.02305736,-0.03857255,-0.02533436,19.98
-0.02305736,-0.01223499,0.04889488,19.98
-0.04939491,-0.05054417,0.08949661,19.98
0.01285750,0.03086284,0.02483845,19.98
0.03440641,-0.00265769,-0.00387383,19.98
-0.00869142,-0.00026337,-0.03024960,19.98
-0.02305736,-0.02181229,0.01281929,19.98
-0.02784600,0.02367987,0.02474785,19.98
-0.04700059,0.02607419,-0.00875282,19.98
-0.01348005,-0.00984067,0.02004051,19.98
-0.05657788,-0.01941796,0.01042271,19.98
0.01285750,0.02128554,-0.01346874,19.98
-0.03263465,-0.00026337,-0.02309990,19.98
-0.03981762,0.00691960,-0.00394058,19.98
-0.02784600,0.00452528,0.02958012,19.98
-0.02784600,-0.03138958,0.01277351,19.98
-0.03502897,0.01410257,0.02716637,19.98
-0.01108573,-0.00026337,0.01038456,19.98
-0.01826870,-0.01462931,-0.00159550,19.98
0.00567453,-0.00744634,-0.02796650,19.98
-0.03263465,-0.00265769,0.00320911,19.98
-0.04700059,-0.01702364,0.04638767,19.98
0.00806886,-0.03378391,0.02958965,19.98
-0.03024033,-0.00265769,-0.03270149,19.98
-0.06376085,-0.05054417,-0.05666447,19.98
-0.05178924,-0.00984067,0.00805950,19.98
-0.00150844,-0.03617823,0.00803566,19.98
0.02243480,0.00213095,-0.03022099,19.98
-0.02545168,-0.00026337,-0.06847763,19.98
-0.03502897,-0.03138958,0.04409790,19.98
0.00567453,-0.00744634,-0.02294731,19.98
0.01046318,-0.00505202,-0.01337719,19.98
-0.01108573,0.01649689,0.04175472,19.98
-0.03263465,0.00931392,-0.04438591,19.98
-0.00869142,-0.02420661,-0.04196548,19.98
-0.02305736,-0.00984067,0.04910278,19.98
-0.01826870,0.00691960,-0.00354385,19.98
0.00328021,-0.00505202,0.01328087,19.98
-0.01587439,0.02128554,0.00608826,19.98
-0.02305736,-0.00026337,-0.00814724,19.98
-0.02066302,0.00213095,-0.02723598,19.98
0.00806886,0.02367987,-0.02006435,19.98
-0.01587439,-0.00265769,-0.03927898,19.98
-0.01348005,0.01649689,-0.04884434,19.98
-0.00869142,-0.02660093,0.04936886,19.98
-0.02305736,-0.02899526,0.02067757,19.98
0.02004047,-0.00744634,-0.02002144,19.98
-0.02305736,-0.02181229,-0.02718830,19.98
-0.03263465,0.01649689,-0.01765060,19.98
-0.01348005,0.00213095,0.01348686,19.98
0.02004047,-0.03138958,0.00629425,19.98
-0.03502897,-0.00265769,0.04450512,19.98
0.01525183,0.05480607,0.04439545,19.98
-0.04939491,-0.00026337,-0.02505207,19.98
-0.00869142,-0.01702364,0.01571178,19.98
0.02004047,-0.02181229,-0.03939152,19.98
-0.03024033,0.00213095,0.03487778,19.98
-0.03024033,-0.00984067,0.01808357,19.98
-0.02066302,-0.00026337,0.01321602,19.98
0.02243480,-0.01702364,-0.06096363,19.98
0.01285750,0.00691960,-0.02751160,19.98
-0.00390276,0.02367987,-0.01554394,19.98
0.02004047,0.03804581,-0.00835800,19.98
-0.02545168,-0.01223499,-0.00355530,19.98
-0.04221194,0.01410257,-0.02509499,19.98
-0.01587439,0.01889122,-0.00351906,19.98
0.01046318,-0.01223499,0.03716469,19.98
-0.00629708,-0.04575552,0.01081753,19.98
-0.02305736,0.03325716,0.02754211,19.98
-0.03742330,0.00691960,-0.01317883,19.98
0.01525183,-0.00265769,-0.02274132,19.98
-0.01587439,0.00691960,0.04432297,19.98
-0.00629708,0.02128554,-0.02027035,19.98
0.01764615,0.01649689,-0.00588036,19.98
-0.01587439,0.00213095,0.00611496,19.98
-0.02305736,-0.00984067,0.06125450,19.98
0.02004047,-0.04096688,0.00848293,19.98
-0.00390276,0.00452528,0.04201794,19.98
-0.00629708,-0.01223499,0.06123257,19.98
-0.00869142,-0.02660093,0.05161381,19.98
0.00088589,-0.00984067,0.05639839,19.98
-0.03502897,0.01889122,-0.02747059,19.98
-0.03263465,-0.00505202,0.04199409,19.98
-0.02066302,-0.01223499,0.03480911,19.98
-0.00390276,0.01170825,-0.00591183,19.98
-0.02066302,-0.00505202,-0.01061916,19.98
-0.01587439,-0.03617823,-0.01780891,19.98
-0.00390276,0.00452528,0.01569939,19.98
0.01285750,-0.01462931,-0.04892826,19.98
0.01046318,0.03086284,0.01578331,19.98
-0.03981762,0.00452528,-0.04412460,19.98
-0.00150844,0.00931392,0.01570892,19.98
-0.01826870,0.01170825,-0.03456688,19.98
-0.02784600,0.01170825,0.02289486,19.98
-0.05657788,0.02128554,0.00843525,19.98
-0.02545168,0.05720039,-0.00354099,19.98
-0.00150844,-0.01462931,0.01084423,19.98
-0.02066302,0.01649689,-0.00586891,19.98
0.01525183,-0.02660093,0.01573849,19.98
-0.01826870,0.01649689,0.01576233,19.98
-0.00629708,-0.01702364,-0.00813580,19.98
0.03919506,-0.02660093,0.00859547,19.98
-0.03263465,-0.00744634,0.04453373,19.98
-0.03502897,-0.00505202,0.06361961,19.98
0.00806886,0.01170825,0.00847626,19.98
-0.01348005,0.02128554,0.03962135,19.98
-0.02305736,0.00691960,-0.02982807,19.98
-0.01587439,0.02846851,0.02768326,19.98
0.00088589,-0.02420661,0.02999878,19.98
-0.02784600,-0.00026337,0.06346607,19.98
-0.05657788,-0.03617823,0.04422760,19.98
-0.00869142,-0.01462931,0.01070309,19.98
-0.01826870,0.00452528,-0.04676437,19.98
-0.04221194,-0.01941796,0.02030182,19.98
-0.02305736,0.00452528,-0.04914856,19.98
-0.02305736,0.00213095,-0.06107140,19.98
-0.04221194,0.01170825,-0.03469372,19.98
0.00567453,0.03565148,0.02274132,19.98
-0.04700059,-0.01462931,-0.06108856,19.98
-0.02066302,0.02846851,0.06826019,19.98
-0.03263465,0.00213095,-0.02515030,19.98
-0.03742330,-0.00984067,0.02748203,19.98
-0.01826870,0.00213095,0.05858612,19.98
-0.02784600,-0.00505202,0.04661465,19.98
-0.00869142,-0.03138958,-0.03001785,19.98
-0.00629708,0.02607419,-0.02040672,19.98
-0.05178924,-0.00984067,-0.02284145,19.98
-0.04221194,-0.01941796,0.00349331,19.98
-0.00629708,-0.01223499,0.01780891,19.98
-0.00150844,-0.01941796,0.00108433,19.98
-0.00869142,0.00452528,-0.06356907,19.98
-0.03263465,0.01410257,-0.03952312,19.98
-0.03742330,-0.05533282,-0.06109810,19.98
-0.03263465,-0.03617823,-0.01314259,19.98
-0.02305736,0.00452528,-0.06344986,19.98
-0.01108573,-0.01462931,-0.03715706,19.98
-0.02545168,0.00691960,-0.03712845,19.98
-0.01348005,-0.01223499,-0.02752781,19.98
-0.03263465,-0.04814985,0.02277946,19.98
-0.00150844,-0.01702364,-0.04909325,19.98
-0.01587439,-0.00265769,0.01323128,19.98
-0.00869142,-0.01462931,0.04430676,19.98
0.01764615,-0.02181229,-0.03473186,19.98
-0.02305736,-0.01702364,-0.03951836,19.98
-0.00390276,-0.02660093,-0.04430962,19.98
-0.03981762,0.04762310,0.01558495,19.98
-0.03263465,-0.01223499,0.04184055,19.98
